objectid,parentid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,doi,related_pathways
dhun-g3-106,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-106_20260209.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-106_20260209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-106_20260209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-107,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-107_20260209.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-107_20260209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-107_20260209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-108,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-108_20260209.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-108_20260209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-108_20260209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-109,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-109_20260209.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-109_20260209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-109_20260209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-110,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-110_20260209.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-110_20260209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-110_20260209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-111,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-111_20260209.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-111_20260209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-111_20260209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-112,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-112_20260209.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-112_20260209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-112_20260209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-113,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-113_20260209.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-113_20260209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-113_20260209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-114,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-114_20260209.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-114_20260209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-114_20260209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-115,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-115_20260209.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-115_20260209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-115_20260209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-116,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-116_20260209.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-116_20260209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-116_20260209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-117,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-117_20260209.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-117_20260209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-117_20260209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-118,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-118_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-118_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-118_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-119,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-119_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-119_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-119_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-120,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-120_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-120_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-120_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-121,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-121_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-121_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-121_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-122,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-122_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-122_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-122_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-123,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-123_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-123_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-123_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-124,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-124_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-124_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-124_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-125,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-125_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-125_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-125_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-126,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-126_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-126_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-126_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-127,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-127_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-127_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-127_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-128,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-128_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-128_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-128_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-129,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-129_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-129_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-129_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-130,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-130_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-130_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-130_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-131,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-131_20260210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-131_20260210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-131_20260210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-132,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-132_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-132_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-132_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-133,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-133_20260211.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-133_20260211_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-133_20260211_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-134,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-134_20260211.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-134_20260211_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-134_20260211_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-135,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-135_20260211.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-135_20260211_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-135_20260211_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-136,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-136_20260211.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-136_20260211_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-136_20260211_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-137,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-137_20260211.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-137_20260211_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-137_20260211_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-138,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-138_20260211.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-138_20260211_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-138_20260211_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-139,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-139_20260211.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-139_20260211_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-139_20260211_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-140,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-140_20260211.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-140_20260211_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-140_20260211_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-141,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-141_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-141_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-141_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-142,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-142_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-142_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-142_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-143,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-143_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-143_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-143_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-144,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-144_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-144_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-144_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-145,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-145_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-145_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-145_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-146,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-146_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-146_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-146_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-147,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-147_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-147_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-147_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-148,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-148_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-148_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-148_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-149,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-149_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-149_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-149_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-150,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-150_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-150_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-150_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-151,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-151_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-151_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-151_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-152,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-152_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-152_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-152_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-153,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-153_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-153_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-153_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-154,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-154_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-154_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-154_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-155,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-155_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-155_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-155_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-156,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-156_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-156_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-156_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-157,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-157_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-157_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-157_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-158,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-158_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-158_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-158_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-159,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-159_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-159_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-159_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-160,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-160_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-160_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-160_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-161,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-161_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-161_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-161_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-162,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-162_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-162_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-162_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-163,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-163_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-163_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-163_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-164,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-164_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-164_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-164_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-165,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-165_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-165_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-165_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-166,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-166_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-166_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-166_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-167,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-167_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-167_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-167_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g3-168,dhun-g3,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G3-168_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g3-168_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g3-168_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
